period,year,taxa,place,station,fail,succ,lat,mic
5,2021,P. nathusii,TVA3,Tvarminne,452,17,59.84394167,1
6,2015,E. nilssonii,HUS1,Huso,201,315,60.27874333,1
6,2015,E. nilssonii,HUS2,Huso,398,118,60.27874333,1
6,2015,E. nilssonii,HUS3,Huso,232,284,60.27874333,1
6,2015,E. nilssonii,HYY1,Hyytiala,262,206,61.84478167,1
6,2015,E. nilssonii,HYY2,Hyytiala,463,5,61.84478167,1
6,2015,E. nilssonii,HYY3,Hyytiala,398,70,61.84478167,1
6,2015,E. nilssonii,KON2,Konnevesi,415,30,62.61605,1
6,2015,E. nilssonii,KON3,Konnevesi,273,172,62.61605,1
6,2015,E. nilssonii,LAM1,Lammi,492,0,61.05408333,1
6,2015,E. nilssonii,LAM2,Lammi,459,33,61.05408333,1
6,2015,E. nilssonii,OUL1,Oulanka,234,23,66.37026833,1
6,2015,E. nilssonii,OUL2,Oulanka,254,3,66.37026833,1
6,2015,E. nilssonii,OUL3,Oulanka,200,57,66.37026833,1
6,2015,E. nilssonii,OYO1,Oulu,262,79,65.05938167,1
6,2015,E. nilssonii,SEI1,Seili,398,41,60.23959333,1
6,2015,E. nilssonii,SEI2,Seili,146,1,60.23959333,1
6,2015,E. nilssonii,SEI3,Seili,171,230,60.23959333,1
6,2015,E. nilssonii,TVA1,Tvarminne,445,79,59.84394167,1
6,2015,E. nilssonii,TVA2,Tvarminne,465,59,59.84394167,1
6,2015,E. nilssonii,TVA3,Tvarminne,477,47,59.84394167,1
6,2015,Myotis sp.,HUS1,Huso,466,50,60.27874333,1
6,2015,Myotis sp.,HUS2,Huso,374,142,60.27874333,1
6,2015,Myotis sp.,HUS3,Huso,465,51,60.27874333,1
6,2015,Myotis sp.,HYY1,Hyytiala,451,17,61.84478167,1
6,2015,Myotis sp.,HYY2,Hyytiala,423,45,61.84478167,1
6,2015,Myotis sp.,HYY3,Hyytiala,326,142,61.84478167,1
6,2015,Myotis sp.,KON2,Konnevesi,374,71,62.61605,1
6,2015,Myotis sp.,KON3,Konnevesi,325,120,62.61605,1
6,2015,Myotis sp.,LAM1,Lammi,428,64,61.05408333,1
6,2015,Myotis sp.,LAM2,Lammi,424,68,61.05408333,1
6,2015,Myotis sp.,OUL1,Oulanka,257,0,66.37026833,1
6,2015,Myotis sp.,OUL2,Oulanka,257,0,66.37026833,1
6,2015,Myotis sp.,OUL3,Oulanka,257,0,66.37026833,1
6,2015,Myotis sp.,OYO1,Oulu,341,0,65.05938167,1
6,2015,Myotis sp.,SEI1,Seili,349,90,60.23959333,1
6,2015,Myotis sp.,SEI2,Seili,105,42,60.23959333,1
6,2015,Myotis sp.,SEI3,Seili,363,38,60.23959333,1
6,2015,Myotis sp.,TVA1,Tvarminne,176,348,59.84394167,1
6,2015,Myotis sp.,TVA2,Tvarminne,144,380,59.84394167,1
6,2015,Myotis sp.,TVA3,Tvarminne,207,317,59.84394167,1
6,2015,P. nathusii,HUS1,Huso,403,113,60.27874333,1
6,2015,P. nathusii,HUS2,Huso,497,19,60.27874333,1
6,2015,P. nathusii,HUS3,Huso,441,75,60.27874333,1
6,2015,P. nathusii,HYY1,Hyytiala,468,0,61.84478167,1
6,2015,P. nathusii,HYY2,Hyytiala,468,0,61.84478167,1
6,2015,P. nathusii,HYY3,Hyytiala,468,0,61.84478167,1
6,2015,P. nathusii,KON2,Konnevesi,445,0,62.61605,1
6,2015,P. nathusii,KON3,Konnevesi,445,0,62.61605,1
6,2015,P. nathusii,LAM1,Lammi,492,0,61.05408333,1
6,2015,P. nathusii,LAM2,Lammi,492,0,61.05408333,1
6,2015,P. nathusii,OUL1,Oulanka,257,0,66.37026833,1
6,2015,P. nathusii,OUL2,Oulanka,257,0,66.37026833,1
6,2015,P. nathusii,OUL3,Oulanka,257,0,66.37026833,1
6,2015,P. nathusii,OYO1,Oulu,341,0,65.05938167,1
6,2015,P. nathusii,SEI1,Seili,438,1,60.23959333,1
6,2015,P. nathusii,SEI2,Seili,147,0,60.23959333,1
6,2015,P. nathusii,SEI3,Seili,401,0,60.23959333,1
6,2015,P. nathusii,TVA1,Tvarminne,517,7,59.84394167,1
6,2015,P. nathusii,TVA2,Tvarminne,505,19,59.84394167,1
6,2015,P. nathusii,TVA3,Tvarminne,515,9,59.84394167,1
6,2016,E. nilssonii,HUS1,Huso,209,308,60.27874333,1
6,2016,E. nilssonii,HUS2,Huso,509,8,60.27874333,1
6,2016,E. nilssonii,HUS3,Huso,198,319,60.27874333,1
6,2016,E. nilssonii,HYY1,Hyytiala,400,74,61.84478167,1
6,2016,E. nilssonii,HYY2,Hyytiala,472,2,61.84478167,1
6,2016,E. nilssonii,HYY3,Hyytiala,413,61,61.84478167,1
6,2016,E. nilssonii,KON2,Konnevesi,441,7,62.61605,1
6,2016,E. nilssonii,LAM1,Lammi,495,2,61.05408333,1
6,2016,E. nilssonii,LAM2,Lammi,416,81,61.05408333,1
6,2016,E. nilssonii,LAM3,Lammi,439,58,61.05408333,1
6,2016,E. nilssonii,OUL1,Oulanka,162,105,66.37026833,1
6,2016,E. nilssonii,OUL2,Oulanka,205,62,66.37026833,1
6,2016,E. nilssonii,OUL3,Oulanka,251,16,66.37026833,1
6,2016,E. nilssonii,OYO1,Oulu,322,28,65.05938167,1
6,2016,E. nilssonii,SEI1,Seili,463,57,60.23959333,1
6,2016,E. nilssonii,SEI2,Seili,517,3,60.23959333,1
6,2016,E. nilssonii,SEI3,Seili,249,271,60.23959333,1
6,2016,E. nilssonii,TVA1,Tvarminne,400,129,59.84394167,1
6,2016,E. nilssonii,TVA2,Tvarminne,196,29,59.84394167,1
6,2016,E. nilssonii,TVA3,Tvarminne,474,55,59.84394167,1
6,2016,Myotis sp.,HUS1,Huso,453,64,60.27874333,1
6,2016,Myotis sp.,HUS2,Huso,489,28,60.27874333,1
6,2016,Myotis sp.,HUS3,Huso,454,63,60.27874333,1
6,2016,Myotis sp.,HYY1,Hyytiala,462,12,61.84478167,1
6,2016,Myotis sp.,HYY2,Hyytiala,449,25,61.84478167,1
6,2016,Myotis sp.,HYY3,Hyytiala,416,58,61.84478167,1
6,2016,Myotis sp.,KON2,Konnevesi,371,77,62.61605,1
6,2016,Myotis sp.,LAM1,Lammi,454,43,61.05408333,1
6,2016,Myotis sp.,LAM2,Lammi,450,47,61.05408333,1
6,2016,Myotis sp.,LAM3,Lammi,314,183,61.05408333,1
6,2016,Myotis sp.,OUL1,Oulanka,267,0,66.37026833,1
6,2016,Myotis sp.,OUL2,Oulanka,267,0,66.37026833,1
6,2016,Myotis sp.,OUL3,Oulanka,267,0,66.37026833,1
6,2016,Myotis sp.,OYO1,Oulu,350,0,65.05938167,1
6,2016,Myotis sp.,SEI1,Seili,347,173,60.23959333,1
6,2016,Myotis sp.,SEI2,Seili,452,68,60.23959333,1
6,2016,Myotis sp.,SEI3,Seili,467,53,60.23959333,1
6,2016,Myotis sp.,TVA1,Tvarminne,220,309,59.84394167,1
6,2016,Myotis sp.,TVA2,Tvarminne,113,112,59.84394167,1
6,2016,Myotis sp.,TVA3,Tvarminne,434,95,59.84394167,1
6,2016,P. nathusii,HUS1,Huso,456,61,60.27874333,1
6,2016,P. nathusii,HUS2,Huso,516,1,60.27874333,1
6,2016,P. nathusii,HUS3,Huso,490,27,60.27874333,1
6,2016,P. nathusii,HYY1,Hyytiala,474,0,61.84478167,1
6,2016,P. nathusii,HYY2,Hyytiala,474,0,61.84478167,1
6,2016,P. nathusii,HYY3,Hyytiala,474,0,61.84478167,1
6,2016,P. nathusii,KON2,Konnevesi,448,0,62.61605,1
6,2016,P. nathusii,LAM1,Lammi,497,0,61.05408333,1
6,2016,P. nathusii,LAM2,Lammi,497,0,61.05408333,1
6,2016,P. nathusii,LAM3,Lammi,497,0,61.05408333,1
6,2016,P. nathusii,OUL1,Oulanka,267,0,66.37026833,1
6,2016,P. nathusii,OUL2,Oulanka,267,0,66.37026833,1
6,2016,P. nathusii,OUL3,Oulanka,267,0,66.37026833,1
6,2016,P. nathusii,OYO1,Oulu,350,0,65.05938167,1
6,2016,P. nathusii,SEI1,Seili,520,0,60.23959333,1
6,2016,P. nathusii,SEI2,Seili,520,0,60.23959333,1
6,2016,P. nathusii,SEI3,Seili,519,1,60.23959333,1
6,2016,P. nathusii,TVA1,Tvarminne,529,0,59.84394167,1
6,2016,P. nathusii,TVA2,Tvarminne,225,0,59.84394167,1
6,2016,P. nathusii,TVA3,Tvarminne,529,0,59.84394167,1
6,2017,E. nilssonii,HUS1,Huso,188,328,60.27874333,1
6,2017,E. nilssonii,HUS3,Huso,372,144,60.27874333,1
6,2017,E. nilssonii,HYY2,Hyytiala,376,97,61.84478167,1
6,2017,E. nilssonii,HYY3,Hyytiala,449,24,61.84478167,1
6,2017,E. nilssonii,KON1,Konnevesi,265,182,62.61605,1
6,2017,E. nilssonii,KON2,Konnevesi,393,54,62.61605,1
6,2017,E. nilssonii,LAM1,Lammi,423,7,61.05408333,1
6,2017,E. nilssonii,LAM2,Lammi,364,66,61.05408333,1
6,2017,E. nilssonii,OUL1,Oulanka,150,4,66.37026833,1
6,2017,E. nilssonii,OUL2,Oulanka,154,0,66.37026833,1
6,2017,E. nilssonii,SEI3,Seili,273,245,60.23959333,1
6,2017,E. nilssonii,TVA2,Tvarminne,90,29,59.84394167,1
6,2017,Myotis sp.,HUS1,Huso,481,35,60.27874333,1
6,2017,Myotis sp.,HUS3,Huso,339,177,60.27874333,1
6,2017,Myotis sp.,HYY2,Hyytiala,390,83,61.84478167,1
6,2017,Myotis sp.,HYY3,Hyytiala,448,25,61.84478167,1
6,2017,Myotis sp.,KON1,Konnevesi,303,144,62.61605,1
6,2017,Myotis sp.,KON2,Konnevesi,358,89,62.61605,1
6,2017,Myotis sp.,LAM1,Lammi,207,223,61.05408333,1
6,2017,Myotis sp.,LAM2,Lammi,384,46,61.05408333,1
6,2017,Myotis sp.,OUL1,Oulanka,146,8,66.37026833,1
6,2017,Myotis sp.,OUL2,Oulanka,154,0,66.37026833,1
6,2017,Myotis sp.,SEI3,Seili,466,52,60.23959333,1
6,2017,Myotis sp.,TVA2,Tvarminne,34,85,59.84394167,1
6,2017,P. nathusii,HUS1,Huso,409,107,60.27874333,1
6,2017,P. nathusii,HUS3,Huso,513,3,60.27874333,1
6,2017,P. nathusii,HYY2,Hyytiala,473,0,61.84478167,1
6,2017,P. nathusii,HYY3,Hyytiala,473,0,61.84478167,1
6,2017,P. nathusii,KON1,Konnevesi,447,0,62.61605,1
6,2017,P. nathusii,KON2,Konnevesi,447,0,62.61605,1
6,2017,P. nathusii,LAM1,Lammi,430,0,61.05408333,1
6,2017,P. nathusii,LAM2,Lammi,430,0,61.05408333,1
6,2017,P. nathusii,OUL1,Oulanka,154,0,66.37026833,1
6,2017,P. nathusii,OUL2,Oulanka,154,0,66.37026833,1
6,2017,P. nathusii,SEI3,Seili,518,0,60.23959333,1
6,2017,P. nathusii,TVA2,Tvarminne,117,2,59.84394167,1
6,2018,E. nilssonii,HUS1,Huso,218,298,60.27874333,2
6,2018,E. nilssonii,HUS3,Huso,152,364,60.27874333,2
6,2018,E. nilssonii,HYY2,Hyytiala,374,96,61.84478167,2
6,2018,E. nilssonii,HYY3,Hyytiala,282,188,61.84478167,2
6,2018,E. nilssonii,KON1,Konnevesi,231,127,62.61605,2
6,2018,E. nilssonii,KON2,Konnevesi,328,30,62.61605,2
6,2018,E. nilssonii,LAM1,Lammi,367,128,61.05408333,2
6,2018,E. nilssonii,LAM2,Lammi,363,66,61.05408333,2
6,2018,E. nilssonii,OUL1,Oulanka,256,3,66.37026833,2
6,2018,E. nilssonii,OUL2,Oulanka,257,2,66.37026833,2
6,2018,E. nilssonii,OYO1,Oulu,183,29,65.05938167,2
6,2018,E. nilssonii,OYO3,Oulu,341,1,65.05938167,2
6,2018,E. nilssonii,SEI2,Seili,506,10,60.23959333,2
6,2018,E. nilssonii,SEI3,Seili,205,311,60.23959333,2
6,2018,E. nilssonii,TVA2,Tvarminne,460,66,59.84394167,1
6,2018,E. nilssonii,TVA3,Tvarminne,471,55,59.84394167,1
6,2018,Myotis sp.,HUS1,Huso,485,31,60.27874333,2
6,2018,Myotis sp.,HUS3,Huso,360,156,60.27874333,2
6,2018,Myotis sp.,HYY2,Hyytiala,408,62,61.84478167,2
6,2018,Myotis sp.,HYY3,Hyytiala,377,93,61.84478167,2
6,2018,Myotis sp.,KON1,Konnevesi,278,80,62.61605,2
6,2018,Myotis sp.,KON2,Konnevesi,294,64,62.61605,2
6,2018,Myotis sp.,LAM1,Lammi,290,205,61.05408333,2
6,2018,Myotis sp.,LAM2,Lammi,367,62,61.05408333,2
6,2018,Myotis sp.,OUL1,Oulanka,259,0,66.37026833,2
6,2018,Myotis sp.,OUL2,Oulanka,258,1,66.37026833,2
6,2018,Myotis sp.,OYO1,Oulu,212,0,65.05938167,2
6,2018,Myotis sp.,OYO3,Oulu,342,0,65.05938167,2
6,2018,Myotis sp.,SEI2,Seili,268,248,60.23959333,2
6,2018,Myotis sp.,SEI3,Seili,306,210,60.23959333,2
6,2018,Myotis sp.,TVA2,Tvarminne,280,246,59.84394167,1
6,2018,Myotis sp.,TVA3,Tvarminne,260,266,59.84394167,1
6,2018,P. nathusii,HUS1,Huso,391,125,60.27874333,2
6,2018,P. nathusii,HUS3,Huso,425,91,60.27874333,2
6,2018,P. nathusii,HYY2,Hyytiala,470,0,61.84478167,2
6,2018,P. nathusii,HYY3,Hyytiala,470,0,61.84478167,2
6,2018,P. nathusii,KON1,Konnevesi,358,0,62.61605,2
6,2018,P. nathusii,KON2,Konnevesi,358,0,62.61605,2
6,2018,P. nathusii,LAM1,Lammi,495,0,61.05408333,2
6,2018,P. nathusii,LAM2,Lammi,429,0,61.05408333,2
6,2018,P. nathusii,OUL1,Oulanka,259,0,66.37026833,2
6,2018,P. nathusii,OUL2,Oulanka,259,0,66.37026833,2
6,2018,P. nathusii,OYO1,Oulu,212,0,65.05938167,2
6,2018,P. nathusii,OYO3,Oulu,342,0,65.05938167,2
6,2018,P. nathusii,SEI2,Seili,516,0,60.23959333,2
6,2018,P. nathusii,SEI3,Seili,516,0,60.23959333,2
6,2018,P. nathusii,TVA2,Tvarminne,525,1,59.84394167,1
6,2018,P. nathusii,TVA3,Tvarminne,520,6,59.84394167,1
6,2019,E. nilssonii,HUS1,Huso,198,318,60.27874333,2
6,2019,E. nilssonii,HUS3,Huso,29,75,60.27874333,2
6,2019,E. nilssonii,HYY2,Hyytiala,399,69,61.84478167,2
6,2019,E. nilssonii,HYY3,Hyytiala,310,158,61.84478167,2
6,2019,E. nilssonii,KON1,Konnevesi,381,63,62.61605,2
6,2019,E. nilssonii,KON2,Konnevesi,219,225,62.61605,2
6,2019,E. nilssonii,LAM1,Lammi,358,134,61.05408333,2
6,2019,E. nilssonii,LAM2,Lammi,393,99,61.05408333,2
6,2019,E. nilssonii,OUL1,Oulanka,257,0,66.37026833,2
6,2019,E. nilssonii,OUL2,Oulanka,257,0,66.37026833,2
6,2019,E. nilssonii,OYO1,Oulu,78,263,65.05938167,2
6,2019,E. nilssonii,OYO3,Oulu,334,7,65.05938167,2
6,2019,E. nilssonii,SEI2,Seili,513,2,60.23959333,2
6,2019,E. nilssonii,SEI3,Seili,176,339,60.23959333,2
6,2019,E. nilssonii,TVA2,Tvarminne,86,56,59.84394167,1
6,2019,E. nilssonii,TVA3,Tvarminne,408,116,59.84394167,1
6,2019,Myotis sp.,HUS1,Huso,473,43,60.27874333,2
6,2019,Myotis sp.,HUS3,Huso,83,21,60.27874333,2
6,2019,Myotis sp.,HYY2,Hyytiala,366,102,61.84478167,2
6,2019,Myotis sp.,HYY3,Hyytiala,337,131,61.84478167,2
6,2019,Myotis sp.,KON1,Konnevesi,382,62,62.61605,2
6,2019,Myotis sp.,KON2,Konnevesi,351,93,62.61605,2
6,2019,Myotis sp.,LAM1,Lammi,302,190,61.05408333,2
6,2019,Myotis sp.,LAM2,Lammi,456,36,61.05408333,2
6,2019,Myotis sp.,OUL1,Oulanka,257,0,66.37026833,2
6,2019,Myotis sp.,OUL2,Oulanka,257,0,66.37026833,2
6,2019,Myotis sp.,OYO1,Oulu,341,0,65.05938167,2
6,2019,Myotis sp.,OYO3,Oulu,341,0,65.05938167,2
6,2019,Myotis sp.,SEI2,Seili,362,153,60.23959333,2
6,2019,Myotis sp.,SEI3,Seili,316,199,60.23959333,2
6,2019,Myotis sp.,TVA2,Tvarminne,60,82,59.84394167,1
6,2019,Myotis sp.,TVA3,Tvarminne,252,272,59.84394167,1
6,2019,P. nathusii,HUS1,Huso,353,163,60.27874333,2
6,2019,P. nathusii,HUS3,Huso,90,14,60.27874333,2
6,2019,P. nathusii,HYY2,Hyytiala,468,0,61.84478167,2
6,2019,P. nathusii,HYY3,Hyytiala,468,0,61.84478167,2
6,2019,P. nathusii,KON1,Konnevesi,444,0,62.61605,2
6,2019,P. nathusii,KON2,Konnevesi,444,0,62.61605,2
6,2019,P. nathusii,LAM1,Lammi,492,0,61.05408333,2
6,2019,P. nathusii,LAM2,Lammi,492,0,61.05408333,2
6,2019,P. nathusii,OUL1,Oulanka,257,0,66.37026833,2
6,2019,P. nathusii,OUL2,Oulanka,257,0,66.37026833,2
6,2019,P. nathusii,OYO1,Oulu,341,0,65.05938167,2
6,2019,P. nathusii,OYO3,Oulu,341,0,65.05938167,2
6,2019,P. nathusii,SEI2,Seili,515,0,60.23959333,2
6,2019,P. nathusii,SEI3,Seili,481,34,60.23959333,2
6,2019,P. nathusii,TVA2,Tvarminne,136,6,59.84394167,1
6,2019,P. nathusii,TVA3,Tvarminne,510,14,59.84394167,1
6,2020,E. nilssonii,HYY2,Hyytiala,418,56,61.84478167,2
6,2020,E. nilssonii,HYY3,Hyytiala,204,207,61.84478167,2
6,2020,E. nilssonii,KON1,Konnevesi,378,70,62.61605,2
6,2020,E. nilssonii,KON2,Konnevesi,227,221,62.61605,2
6,2020,E. nilssonii,LAM1,Lammi,110,41,61.05408333,2
6,2020,E. nilssonii,LAM2,Lammi,382,115,61.05408333,2
6,2020,E. nilssonii,OUL1,Oulanka,267,0,66.37026833,2
6,2020,E. nilssonii,OUL2,Oulanka,266,1,66.37026833,2
6,2020,E. nilssonii,OYO3,Oulu,340,10,65.05938167,2
6,2020,E. nilssonii,SEI2,Seili,376,2,60.23959333,2
6,2020,E. nilssonii,SEI3,Seili,237,282,60.23959333,2
6,2020,E. nilssonii,TVA2,Tvarminne,427,102,59.84394167,1
6,2020,E. nilssonii,TVA3,Tvarminne,452,77,59.84394167,1
6,2020,Myotis sp.,HYY2,Hyytiala,370,104,61.84478167,2
6,2020,Myotis sp.,HYY3,Hyytiala,251,160,61.84478167,2
6,2020,Myotis sp.,KON1,Konnevesi,351,97,62.61605,2
6,2020,Myotis sp.,KON2,Konnevesi,307,141,62.61605,2
6,2020,Myotis sp.,LAM1,Lammi,67,84,61.05408333,2
6,2020,Myotis sp.,LAM2,Lammi,461,36,61.05408333,2
6,2020,Myotis sp.,OUL1,Oulanka,267,0,66.37026833,2
6,2020,Myotis sp.,OUL2,Oulanka,246,21,66.37026833,2
6,2020,Myotis sp.,OYO3,Oulu,350,0,65.05938167,2
6,2020,Myotis sp.,SEI2,Seili,141,237,60.23959333,2
6,2020,Myotis sp.,SEI3,Seili,327,192,60.23959333,2
6,2020,Myotis sp.,TVA2,Tvarminne,237,292,59.84394167,1
6,2020,Myotis sp.,TVA3,Tvarminne,306,223,59.84394167,1
6,2020,P. nathusii,HYY2,Hyytiala,474,0,61.84478167,2
6,2020,P. nathusii,HYY3,Hyytiala,411,0,61.84478167,2
6,2020,P. nathusii,KON1,Konnevesi,448,0,62.61605,2
6,2020,P. nathusii,KON2,Konnevesi,448,0,62.61605,2
6,2020,P. nathusii,LAM1,Lammi,151,0,61.05408333,2
6,2020,P. nathusii,LAM2,Lammi,497,0,61.05408333,2
6,2020,P. nathusii,OUL1,Oulanka,267,0,66.37026833,2
6,2020,P. nathusii,OUL2,Oulanka,267,0,66.37026833,2
6,2020,P. nathusii,OYO3,Oulu,350,0,65.05938167,2
6,2020,P. nathusii,SEI2,Seili,378,0,60.23959333,2
6,2020,P. nathusii,SEI3,Seili,478,41,60.23959333,2
6,2020,P. nathusii,TVA2,Tvarminne,520,9,59.84394167,1
6,2020,P. nathusii,TVA3,Tvarminne,517,12,59.84394167,1
6,2021,E. nilssonii,HUS1,Huso,516,0,60.27874333,2
6,2021,E. nilssonii,HUS2,Huso,157,359,60.27874333,2
6,2021,E. nilssonii,HYY2,Hyytiala,354,119,61.84478167,2
6,2021,E. nilssonii,HYY3,Hyytiala,227,246,61.84478167,2
6,2021,E. nilssonii,KON1,Konnevesi,380,67,62.61605,2
6,2021,E. nilssonii,KON2,Konnevesi,225,222,62.61605,2
6,2021,E. nilssonii,LAM1,Lammi,268,228,61.05408333,2
6,2021,E. nilssonii,LAM2,Lammi,392,104,61.05408333,2
6,2021,E. nilssonii,OUL1,Oulanka,164,2,66.37026833,2
6,2021,E. nilssonii,OUL2,Oulanka,251,9,66.37026833,2
6,2021,E. nilssonii,SEI2,Seili,291,225,60.23959333,2
6,2021,E. nilssonii,SEI3,Seili,510,6,60.23959333,2
6,2021,E. nilssonii,TVA2,Tvarminne,444,83,59.84394167,1
6,2021,E. nilssonii,TVA3,Tvarminne,501,26,59.84394167,1
6,2021,Myotis sp.,HUS1,Huso,516,0,60.27874333,2
6,2021,Myotis sp.,HUS2,Huso,355,161,60.27874333,2
6,2021,Myotis sp.,HYY2,Hyytiala,406,67,61.84478167,2
6,2021,Myotis sp.,HYY3,Hyytiala,340,133,61.84478167,2
6,2021,Myotis sp.,KON1,Konnevesi,371,76,62.61605,2
6,2021,Myotis sp.,KON2,Konnevesi,306,141,62.61605,2
6,2021,Myotis sp.,LAM1,Lammi,283,213,61.05408333,2
6,2021,Myotis sp.,LAM2,Lammi,440,56,61.05408333,2
6,2021,Myotis sp.,OUL1,Oulanka,166,0,66.37026833,2
6,2021,Myotis sp.,OUL2,Oulanka,260,0,66.37026833,2
6,2021,Myotis sp.,SEI2,Seili,354,162,60.23959333,2
6,2021,Myotis sp.,SEI3,Seili,95,421,60.23959333,2
6,2021,Myotis sp.,TVA2,Tvarminne,229,298,59.84394167,1
6,2021,Myotis sp.,TVA3,Tvarminne,391,136,59.84394167,1
6,2021,P. nathusii,HUS1,Huso,516,0,60.27874333,2
6,2021,P. nathusii,HUS2,Huso,354,162,60.27874333,2
6,2021,P. nathusii,HYY2,Hyytiala,473,0,61.84478167,2
6,2021,P. nathusii,HYY3,Hyytiala,473,0,61.84478167,2
6,2021,P. nathusii,KON1,Konnevesi,447,0,62.61605,2
6,2021,P. nathusii,KON2,Konnevesi,447,0,62.61605,2
6,2021,P. nathusii,LAM1,Lammi,496,0,61.05408333,2
6,2021,P. nathusii,LAM2,Lammi,496,0,61.05408333,2
6,2021,P. nathusii,OUL1,Oulanka,166,0,66.37026833,2
6,2021,P. nathusii,OUL2,Oulanka,260,0,66.37026833,2
6,2021,P. nathusii,SEI2,Seili,478,38,60.23959333,2
6,2021,P. nathusii,SEI3,Seili,516,0,60.23959333,2
6,2021,P. nathusii,TVA2,Tvarminne,526,1,59.84394167,1
6,2021,P. nathusii,TVA3,Tvarminne,526,1,59.84394167,1
7,2015,E. nilssonii,HUS1,Huso,276,324,60.27874333,1
7,2015,E. nilssonii,HUS2,Huso,429,171,60.27874333,1
7,2015,E. nilssonii,HUS3,Huso,189,245,60.27874333,1
7,2015,E. nilssonii,HYY1,Hyytiala,449,118,61.84478167,1
7,2015,E. nilssonii,HYY2,Hyytiala,564,3,61.84478167,1
7,2015,E. nilssonii,HYY3,Hyytiala,511,56,61.84478167,1
7,2015,E. nilssonii,KON2,Konnevesi,230,75,62.61605,1
7,2015,E. nilssonii,KON3,Konnevesi,95,135,62.61605,1
7,2015,E. nilssonii,LAM1,Lammi,580,4,61.05408333,1
7,2015,E. nilssonii,LAM2,Lammi,547,37,61.05408333,1
7,2015,E. nilssonii,LAM3,Lammi,575,9,61.05408333,1
7,2015,E. nilssonii,OUL1,Oulanka,369,60,66.37026833,1
7,2015,E. nilssonii,OUL2,Oulanka,414,15,66.37026833,1
7,2015,E. nilssonii,OUL3,Oulanka,298,131,66.37026833,1
7,2015,E. nilssonii,OYO1,Oulu,202,20,65.05938167,1
7,2015,E. nilssonii,OYO3,Oulu,247,9,65.05938167,1
7,2015,E. nilssonii,SEI1,Seili,425,38,60.23959333,1
7,2015,E. nilssonii,SEI2,Seili,282,6,60.23959333,1
7,2015,E. nilssonii,TVA1,Tvarminne,520,88,59.84394167,1
7,2015,E. nilssonii,TVA2,Tvarminne,524,84,59.84394167,1
7,2015,E. nilssonii,TVA3,Tvarminne,472,136,59.84394167,1
7,2015,Myotis sp.,HUS1,Huso,489,111,60.27874333,1
7,2015,Myotis sp.,HUS2,Huso,416,184,60.27874333,1
7,2015,Myotis sp.,HUS3,Huso,297,137,60.27874333,1
7,2015,Myotis sp.,HYY1,Hyytiala,534,33,61.84478167,1
7,2015,Myotis sp.,HYY2,Hyytiala,504,63,61.84478167,1
7,2015,Myotis sp.,HYY3,Hyytiala,349,218,61.84478167,1
7,2015,Myotis sp.,KON2,Konnevesi,169,136,62.61605,1
7,2015,Myotis sp.,KON3,Konnevesi,109,121,62.61605,1
7,2015,Myotis sp.,LAM1,Lammi,490,94,61.05408333,1
7,2015,Myotis sp.,LAM2,Lammi,444,140,61.05408333,1
7,2015,Myotis sp.,LAM3,Lammi,366,218,61.05408333,1
7,2015,Myotis sp.,OUL1,Oulanka,426,3,66.37026833,1
7,2015,Myotis sp.,OUL2,Oulanka,421,8,66.37026833,1
7,2015,Myotis sp.,OUL3,Oulanka,419,10,66.37026833,1
7,2015,Myotis sp.,OYO1,Oulu,222,0,65.05938167,1
7,2015,Myotis sp.,OYO3,Oulu,256,0,65.05938167,1
7,2015,Myotis sp.,SEI1,Seili,301,162,60.23959333,1
7,2015,Myotis sp.,SEI2,Seili,233,55,60.23959333,1
7,2015,Myotis sp.,TVA1,Tvarminne,272,336,59.84394167,1
7,2015,Myotis sp.,TVA2,Tvarminne,171,437,59.84394167,1
7,2015,Myotis sp.,TVA3,Tvarminne,244,364,59.84394167,1
7,2015,P. nathusii,HUS1,Huso,536,64,60.27874333,1
7,2015,P. nathusii,HUS2,Huso,588,12,60.27874333,1
7,2015,P. nathusii,HUS3,Huso,391,43,60.27874333,1
7,2015,P. nathusii,HYY1,Hyytiala,567,0,61.84478167,1
7,2015,P. nathusii,HYY2,Hyytiala,567,0,61.84478167,1
7,2015,P. nathusii,HYY3,Hyytiala,567,0,61.84478167,1
7,2015,P. nathusii,KON2,Konnevesi,305,0,62.61605,1
7,2015,P. nathusii,KON3,Konnevesi,230,0,62.61605,1
7,2015,P. nathusii,LAM1,Lammi,584,0,61.05408333,1
7,2015,P. nathusii,LAM2,Lammi,584,0,61.05408333,1
7,2015,P. nathusii,LAM3,Lammi,584,0,61.05408333,1
7,2015,P. nathusii,OUL1,Oulanka,429,0,66.37026833,1
7,2015,P. nathusii,OUL2,Oulanka,429,0,66.37026833,1
7,2015,P. nathusii,OUL3,Oulanka,429,0,66.37026833,1
7,2015,P. nathusii,OYO1,Oulu,222,0,65.05938167,1
7,2015,P. nathusii,OYO3,Oulu,256,0,65.05938167,1
7,2015,P. nathusii,SEI1,Seili,463,0,60.23959333,1
7,2015,P. nathusii,SEI2,Seili,288,0,60.23959333,1
7,2015,P. nathusii,TVA1,Tvarminne,606,2,59.84394167,1
7,2015,P. nathusii,TVA2,Tvarminne,604,4,59.84394167,1
7,2015,P. nathusii,TVA3,Tvarminne,606,2,59.84394167,1
7,2016,E. nilssonii,HUS1,Huso,521,84,60.27874333,1
